,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
2543,980,31,Debrecen - Kishatár utca,1770,4031,Debrecen,Kishatár utca,11,,POINT (47.54025 21.58581),Kishatár utca 11. - Auchan ,,,,,,,,,,,,,,,,10149,,,,,,2.0,,,,,,,,2.0,22 kW,,,Alfen,EVE Double Pro-Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,47.54025,21.58581,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2544,978,31,Debrecen - Derék utca,1772,4031,Debrecen,Derék utca,68/B,,POINT (47.52164 21.59957),Derék utca 68/b - SPAR ,,,,,,,,,,,,,,,,10103,,,,,,2.0,,,,,,,,2.0,22 kW,,,EVBox,BusinessLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,47.52164,21.59957,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2545,1069,31,Hajdúböszörmény - Téglási utca,1856,4220,Hajdúböszörmény,Téglási utca,2,,POINT (47.67396 21.51456),Téglási utca 2. ,,,,,,,,,,,,,,,,10054,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,47.67396,21.51456,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2546,1175,31,Nyíregyháza - Korányi utca,1927,4400,Nyíregyháza,Korányi Frigyes utca,1,,POINT (47.9718 21.72783),Korányi Frigyes utca 1. - INTERSPAR ,,,,,,,,,,,,,,,,10104,,,,,,2.0,,,,,,,,2.0,22 kW,,,EVBox,BusinessLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,47.9718,21.72783,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2547,1253,31,Szolnok - Mátyás király út,2147,5000,Szolnok,Mátyás király út,29,,POINT (47.18027 20.1822),Mátyás király út 29. - INTERSPAR ,,,,,,,,,,,,,,,,10109,,,,,,2.0,,,,,,,,2.0,22 kW,,,EVBox,BusinessLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,47.18027,20.1822,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2548,1140,31,Mezőtúr - Földvári út,2236,5400,Mezőtúr,Földvári út,6,,POINT (47.00265 20.61625),Földvári út 6 ,,,,,,,,,,,,,,,,10016,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,47.00265,20.61625,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2549,1213,31,Szarvas - Szabadság út,2278,5540,Szarvas,Szabadság út,30,,POINT (46.86257 20.54817),Szabadság út 30/1 ,,,,,,,,,,,,,,,,10055,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.86257,20.54817,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2550,882,31,Békéscsaba - Andrássy út,2286,5600,Békéscsaba,Andrássy út,46,,POINT (46.67481 21.0873),Andrássy út 46. ,,,,,,,,,,,,,,,,20027,,,,,,2.0,,,,1.0,50 kW,1.0,50 kW,1.0,43 kW,,,Efacec,QC45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.67481,21.0873,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2551,884,31,Békéscsaba - Gyulai utca. Sportcsarnok,2286,5600,Békéscsaba,Gyulai utca,30,,POINT (46.68187 21.11391),Gyulai utca 30. ,,,,,,,,,,,,,,,,10017,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.68187,21.11391,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2552,886,31,Békéscsaba - Kolozsvári utca. Jézus Szíve Templom,2286,5600,Békéscsaba,Kolozsvári utca,24,,POINT (46.66815 21.06729),Kolozsvári utca 24. ,,,,,,,,,,,,,,,,10018,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.66815,21.06729,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2553,889,31,Békéscsaba - Szabó Pál tér. Lencsési Általános Iskola,2286,5600,Békéscsaba,Szabó Pál tér,1,,POINT (46.66665 21.11418),Szabó Pál tér 1. ,,,,,,,,,,,,,,,,10019,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.66665,21.11418,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2554,1182,31,Orosháza - Előd utca,2350,5900,Orosháza,Előd utca,,,POINT (46.55913 20.66821),Előd utca ,,,,,,,,,,,,,,,,10083,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.55913,20.66821,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2555,1185,31,Orosháza - Fasor utca,2350,5904,Orosháza,Fasor utca,,,POINT (46.56696 20.62909),Fasor utca ,,,,,,,,,,,,,,,,10081,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.56696,20.62909,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2556,1188,31,Orosháza - Gyopárosi út,2350,5900,Orosháza,Gyopárosi út,,,POINT (46.56277 20.63783),Gyopárosi út ,,,,,,,,,,,,,,,,10082,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.56277,20.63783,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2557,1088,31,Kecskemét - Izsáki út,2365,6000,Kecskemét,Dunaföldvári út,2/B,,POINT (46.88529 19.63991),Dunaföldvári út 2/b - Decathlon ,,,,,,,,,,,,,,,,10064,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.88529,19.63991,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2558,1093,31,Kecskemét - Jász utca,2365,6000,Kecskemét,Jász utca,26,,POINT (46.90745 19.67715),Jász utca 26. - SPAR ,,,,,,,,,,,,,,,,10108,,,,,,2.0,,,,,,,,2.0,22 kW,,,EVBox,BusinessLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.90745,19.67715,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2559,1082,31,Kecskemét - Jókai utca,2365,6000,Kecskemét,Jókai utca,31,,POINT (46.91446 19.68912),Jókai utca 31.,,,,,,,,,,,,,,,,10129,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.91446,19.68912,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2560,1085,31,Kecskemét - Katona József tér,2365,6000,Kecskemét,Katona József tér,2,,POINT (46.90496 19.6926),Katona József tér 2.,,,,,,,,,,,,,,,,10130,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.90496,19.6926,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2561,1097,31,Kecskemét - Március 15-e utca,2365,6000,Kecskemét,Március 15. utca,5/A,,POINT (46.91873 19.67371),Március 15-e utca 5/a - SPAR ,,,,,,,,,,,,,,,,10107,,,,,,2.0,,,,,,,,2.0,22 kW,,,EVBox,BusinessLine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.91873,19.67371,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2562,1100,31,Kecskemét - Szultán utca,2365,6000,Kecskemét,Szultán utca,2-4,,POINT (46.89883 19.6903),Szultán utca 2-4. ,,,,,,,,,,,,,,,,10006,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.89883,19.6903,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2563,1106,31,Kiskunfélegyháza - Kazinczy utca,2412,6100,Kiskunfélegyháza,Kazinczy utca,1,,POINT (46.71224 19.84867),Kazinczy utca 1. ,,,,,,,,,,,,,,,,10007,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.71224,19.84867,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2564,1109,31,Kiskunfélegyháza - Kossuth Lajos utca,2412,6100,Kiskunfélegyháza,Kossuth Lajos utca,14,,POINT (46.71018 19.84312),Kossuth Lajos utca 14.  ,,,,,,,,,,,,,,,,10008,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.71018,19.84312,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
2565,1112,31,Kiskunfélegyháza - Szent János tér,2412,6100,Kiskunfélegyháza,Szent János tér,4,,POINT (46.71046 19.84923),Szent János tér 4. ,,,,,,,,,,,,,,,,10009,,,,,,2.0,,,,,,,,2.0,22 kW,,,Ensto,EVF200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:20.410464+00:00,,,46.71046,19.84923,31,Mobiliti,charging_station,"{'authentication:none': 'yes', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'fee': 'yes', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'contact:email': 'help@mobiliti.hu', 'amenity': 'charging_station', 'authentication:membership_card': 'yes', 'ref:vatin': 'HU23443486', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin:hu': '23443486-2-42', 'contact:phone': '+36 62 565 758', 'opening_hours': '24/7', 'ref:HU:company': '01-09-965868', 'authentication:app': 'yes'}",https://www.mobiliti.hu,humobilchs,mobility,tesla,False,False,50.0,30.0,10.0,,,,,2021-11-20 13:13:50.575023,,,,True
